"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2019,1.35,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2020,1.39,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2021,1.21,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2022,1.45,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2023,1.76,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Heartland","United States",2024,2.23,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2000,1.17,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2001,1.24,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2002,1.14,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2003,1.28,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2004,1.47,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2005,1.25,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2006,1.14,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2007,1.15,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2008,1.22,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2009,1.08,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2010,1.01,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2011,1.31,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2012,1.48,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2013,1.51,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2014,1.98,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2015,1.89,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2016,1.49,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2017,1.39,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2018,1.28,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2019,1.25,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2020,1.29,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2021,1.13,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2022,1.34,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2023,1.64,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2024,2.07,"Base survey of 2021"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2000,0.84,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2001,0.91,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2002,0.8,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2003,0.88,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2004,1.06,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2005,1.9,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2006,1.6,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2007,1.76,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2008,1.91,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2009,1.68,"Base survey of 2005"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2010,0.94,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2011,1.21,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2012,1.37,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2013,1.4,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2014,1.84,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2015,1.75,"Base survey of 2010"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2016,1.16,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2017,1.08,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2018,0.99,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2019,0.97,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2020,1,"Base survey of 2016"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Eastern Uplands","United States",2000,1.32,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Eastern Uplands","United States",2001,1.42,"Base survey of 2000"
"Milk","Gross value of production","Cattle","dollars per hundredweight sold","No specific size","Eastern Uplands","United States",2002,1.25,"Base survey of 2000"
